Open,High,Low,Close,Adj Close,Volume
1210.8039645837703,1210.6472154739706,1196.6040848235036,1199.8981438482253,1199.8981438482253,1669235.022859122
1211.1251471835417,1210.966591605777,1196.9207853607827,1200.2102544933184,1200.2102544933184,1669235.026177371
1211.446329783313,1211.2859677375834,1197.2374858980615,1200.5223651384115,1200.5223651384115,1669235.0235786017
1211.7675123830845,1211.6053438693898,1197.5541864353406,1200.8344757835048,1200.8344757835048,1669235.0256138926
1212.088694982856,1211.9247200011962,1197.8708869726197,1201.1465864285979,1201.1465864285979,1669235.0240199037
1212.4098775826274,1212.2440961330026,1198.1875875098985,1201.4586970736912,1201.4586970736912,1669235.0252682758
1212.7310601823986,1212.5634722648092,1198.5042880471776,1201.7708077187842,1201.7708077187842,1669235.0242905824
1213.05224278217,1212.8828483966156,1198.8209885844565,1202.0829183638773,1202.0829183638773,1669235.0250562872
1213.3734253819414,1213.202224528422,1199.1376891217355,1202.3950290089706,1202.3950290089706,1669235.0244566065
1213.6946079817128,1213.5216006602284,1199.4543896590144,1202.7071396540637,1202.7071396540637,1669235.0249262613
1214.0157905814842,1213.8409767920348,1199.7710901962935,1203.0192502991567,1203.0192502991567,1669235.0245584394
1214.3369731812556,1214.1603529238412,1200.0877907335725,1203.33136094425,1203.33136094425,1669235.0248465086
1214.658155781027,1214.4797290556478,1200.4044912708514,1203.643471589343,1203.643471589343,1669235.0246209
1214.9793383807985,1214.7991051874542,1200.7211918081305,1203.9555822344364,1203.9555822344364,1669235.024797591
1215.30052098057,1215.1184813192606,1201.0378923454093,1204.2676928795295,1204.2676928795295,1669235.024659211
1215.6217035803413,1215.437857451067,1201.3545928826884,1204.5798035246225,1204.5798035246225,1669235.0247675867
1215.9428861801127,1215.7572335828734,1201.6712934199672,1204.8919141697158,1204.8919141697158,1669235.0246827095
1216.2640687798842,1216.0766097146798,1201.9879939572463,1205.204024814809,1205.204024814809,1669235.024749183
1216.5852513796556,1216.3959858464864,1202.3046944945252,1205.5161354599022,1205.5161354599022,1669235.0246971229
1216.906433979427,1216.7153619782928,1202.6213950318042,1205.8282461049953,1205.8282461049953,1669235.0247378952
1217.2276165791984,1217.0347381100992,1202.9380955690833,1206.1403567500884,1206.1403567500884,1669235.024705963
1217.5487991789698,1217.3541142419056,1203.2547961063622,1206.4524673951817,1206.4524673951817,1669235.0247309713
1217.8699817787412,1217.673490373712,1203.5714966436412,1206.7645780402747,1206.7645780402747,1669235.0247113854
1218.1911643785127,1217.9928665055184,1203.88819718092,1207.0766886853678,1207.0766886853678,1669235.0247267247
1218.512346978284,1218.312242637325,1204.2048977181992,1207.388799330461,1207.388799330461,1669235.0247147116
1218.8335295780555,1218.6316187691314,1204.521598255478,1207.7009099755542,1207.7009099755542,1669235.0247241198
1219.154712177827,1218.9509949009378,1204.838298792757,1208.0130206206475,1208.0130206206475,1669235.0247167514
1219.4758947775983,1219.2703710327442,1205.154999330036,1208.3251312657405,1208.3251312657405,1669235.0247225221
1219.7970773773698,1219.5897471645505,1205.471699867315,1208.6372419108336,1208.6372419108336,1669235.0247180026
1220.1182599771412,1219.909123296357,1205.788400404594,1208.949352555927,1208.949352555927,1669235.0247215424
1220.4394425769126,1220.2284994281636,1206.105100941873,1209.26146320102,1209.26146320102,1669235.0247187703
1220.760625176684,1220.54787555997,1206.421801479152,1209.573573846113,1209.573573846113,1669235.0247209412
1221.0818077764554,1220.8672516917763,1206.7385020164309,1209.8856844912063,1209.8856844912063,1669235.024719241
1221.4029903762269,1221.1866278235827,1207.05520255371,1210.1977951362994,1210.1977951362994,1669235.0247205729
1221.7241729759983,1221.5060039553891,1207.3719030909888,1210.5099057813927,1210.5099057813927,1669235.0247195298
1222.0453555757697,1221.8253800871955,1207.6886036282679,1210.8220164264858,1210.8220164264858,1669235.0247203466
1222.366538175541,1222.1447562190021,1208.0053041655467,1211.1341270715789,1211.1341270715789,1669235.0247197067
1222.6877207753125,1222.4641323508085,1208.3220047028258,1211.4462377166722,1211.4462377166722,1669235.024720208
1223.008903375084,1222.783508482615,1208.6387052401049,1211.7583483617652,1211.7583483617652,1669235.0247198155
1223.3300859748551,1223.1028846144213,1208.9554057773837,1212.0704590068583,1212.0704590068583,1669235.0247201228
1223.6512685746266,1223.4222607462277,1209.2721063146628,1212.3825696519516,1212.3825696519516,1669235.0247198823
1223.972451174398,1223.7416368780341,1209.5888068519416,1212.6946802970447,1212.6946802970447,1669235.0247200707
1224.2936337741694,1224.0610130098407,1209.9055073892207,1213.006790942138,1213.006790942138,1669235.0247199233
1224.6148163739408,1224.3803891416471,1210.2222079264996,1213.318901587231,1213.318901587231,1669235.0247200388
